row754,series,has_opening,fold,V_exp,V_def,V_opt
439,155,0,1,686.0,669.6661440444902,710.4678269227792
440,156,0,2,332.0,315.01421663999656,331.8515805657327
441,31,0,2,422.0,461.7025508168422,480.32158504287014
442,157,0,2,294.0,264.37585877884817,299.31885919793814
443,158,0,0,177.0,165.90006099587916,181.69630750894532
444,159,0,4,2681.0,1803.866374495366,2200.2758506460127
445,97,0,0,282.0,245.05798059599513,228.99824700191996
446,22,0,1,184.0,210.53959361888616,200.77419237668514
447,160,0,4,170.0,83.04029761817047,99.01002039383192
448,19,0,4,356.0,451.1651524762957,400.48423243815034
449,29,0,2,825.0,696.6899251162428,752.7393223710292
450,29,0,2,257.0,325.86291841309,266.64577939728537
451,161,0,3,418.0,322.31862972898466,372.4023380672202
452,162,0,1,204.0,184.10944953132787,230.88866345934514
453,104,0,2,56.0,45.891284219315466,62.618066024763465
454,127,0,2,365.0,302.8912703840976,347.12023283423787
455,163,0,0,579.0,588.4167796316922,566.3131719727838
456,59,0,0,531.0,390.73219492528375,377.42184117794005
457,164,0,2,183.0,188.97232297224923,213.44843788257137
458,165,0,3,696.0,734.0492639264613,715.1403252608714
459,68,0,4,66.0,58.79522017238954,77.39186909990163
460,166,0,1,789.0,575.7396869052419,615.07806486397
461,167,0,3,236.0,285.99666552756213,291.5919686349446
462,104,0,2,67.0,72.28498787049173,54.73591408831864
463,59,0,0,339.0,284.15012661608864,287.17157469175066
464,43,0,4,198.0,174.1765045879864,180.40837362481338
465,82,0,0,443.0,502.80165465763554,512.0028207719179
466,168,0,3,357.0,360.60644845033204,398.38048832540613
467,23,0,4,104.0,48.45073239215463,83.72629616620168
468,169,0,0,197.0,223.59965796416216,199.0699031055264
469,27,0,1,467.0,478.5267450033513,481.745796362821
470,170,0,3,965.0,1046.1054993292335,928.042475703421
471,171,0,1,71.0,89.28297563522099,82.01062076760765
472,65,0,2,331.0,409.06434006446676,484.86115343023397
473,172,0,4,64.0,65.65750614311787,50.80324760185735
474,86,0,3,88.0,101.48366167139235,73.6682810034588
475,111,0,4,249.0,353.7615368127548,359.4907504363412
476,37,0,4,88.0,79.26667121370801,109.12919917468169
477,170,0,3,1041.0,1117.2203157799497,1023.2730640665951
478,111,0,4,200.0,220.08433326288215,216.57235477915233
479,75,0,2,498.0,483.4948917244702,419.03658348562595
480,92,0,1,105.0,66.44057665434487,108.01976522134056
481,104,0,2,79.0,66.89338674658735,49.50328046917681
482,105,0,2,137.0,136.58928295620274,141.03267647561816
483,173,0,3,160.0,207.09154085592263,124.42227946926556
484,33,0,3,271.0,288.942235438097,261.36037444640147
485,174,0,0,400.0,319.35980380824424,359.903299423327
486,175,0,0,430.0,403.4486042193763,433.94357445946434
487,27,0,1,378.0,425.82755407259845,462.90044699963966
488,176,0,0,1099.0,598.7274834426302,811.7094864930438
489,177,0,3,180.0,178.72787949490083,166.79061713440902
490,33,0,3,230.0,275.8624261267372,220.6162425681512
491,173,0,3,243.0,268.44057084318086,210.1426120103151
492,59,0,0,292.0,351.2075556973763,357.73517840709695
493,71,0,4,148.0,151.00859645882798,146.9068457424248
494,125,0,3,397.0,391.14628473411966,410.2306031936246
495,178,0,0,149.0,206.3138565724669,127.1587450300765
496,111,0,4,202.0,220.08433326288215,216.57235477915233
497,111,0,4,320.0,352.6158235840986,307.22325566462945
498,179,0,4,152.0,177.23893017152372,139.08323005455793
499,52,0,1,343.0,302.69135961615507,300.5976503000199
500,49,0,2,1450.0,1031.0426152191474,1030.6662972368965
501,84,0,0,57.0,88.94700027415834,77.32811638881834
502,180,0,3,252.0,248.38283185722494,231.69526931557374
503,104,0,2,57.0,44.805742141062005,44.35616919746572
504,163,0,0,580.0,615.8828569194199,589.1780909569418
505,28,0,0,240.0,180.1901451753471,179.86842142259852
