row754,series,has_opening,fold,V_exp,V_def,V_opt
58,4,1,4,339.0,397.5061955243183,380.28070349601575
59,4,1,4,300.0,394.15829099722384,375.6188695030375
60,4,1,4,261.0,356.654031202089,351.34090661800553
62,0,1,0,110.41,167.19671807114938,161.48005065684862
63,0,1,0,158.61,167.31534520556391,161.48005065684862
64,0,1,0,71.45,169.2902972255922,161.84272233956895
65,0,1,0,87.66,148.32120177853838,135.65443716566085
66,0,1,0,123.0,146.0366421573012,131.74050283844994
67,0,1,0,56.33,146.34624975851008,135.29176548294052
68,0,1,0,73.58,146.0366421573012,131.74050283844994
69,0,1,0,102.63,148.32120177853838,135.65443716566085
70,0,1,0,43.15,146.22762262409555,135.29176548294052
71,5,0,2,83.3,241.34310305547942,222.63563367105542
